ymdhm,rf,fw,wl
20201111,0.0,18.72,1.23
20201112,0.0,18.72,1.23
20201113,0.0,18.72,1.23
20201114,0.0,18.72,1.23
20201115,0.0,18.72,1.23
20201116,0.0,18.72,1.23
20201117,1.0,18.72,1.23
20201118,1.0,18.72,1.23
20201119,22.0,18.72,1.23
20201120,0.0,22.66,1.31
20201121,0.0,19.72,1.25
20201122,2.0,18.72,1.23
20201123,0.0,18.72,1.23
20201124,0.0,18.72,1.23
20201125,0.0,18.72,1.23
20201126,0.0,18.72,1.23
20201127,0.0,18.72,1.23
20201128,0.0,18.72,1.23
20201129,0.0,18.72,1.23
20201130,0.0,18.72,1.23
20201201,0.0,18.72,1.23
20201202,0.0,15.58,1.17
20201203,0.0,13.34,1.13
20201204,0.0,13.40,1.13
20201205,0.0,13.52,1.13
20201206,0.0,13.38,1.13
20201207,0.0,13.07,1.12
20201208,0.0,13.10,1.12
20201209,0.0,12.97,1.12
20201210,0.0,12.49,1.11
20201211,0.0,12.58,1.11
20201212,0.0,10.58,1.06
20201213,1.0,10.01,1.04
20201214,1.0,9.84,1.04
20201215,0.0,9.83,1.04
20201216,0.0,9.71,1.03
20201217,0.0,9.88,1.04
20201218,0.0,9.36,1.02
20201219,0.0,9.43,1.02
20201220,0.0,9.57,1.03
20201221,0.0,9.62,1.03
20201222,0.0,9.32,1.02
20201223,0.0,9.05,1.01
20201224,0.0,10.59,1.06
20201225,0.0,11.09,1.07
20201226,0.0,11.26,1.08
20201227,0.0,11.10,1.07
20201228,0.0,10.83,1.06
20201229,0.0,10.58,1.06
20201230,0.0,9.90,1.04
20201231,0.0,12.09,1.09
20210101,0.0,16.75,1.27
20210102,0.0,6.36,0.95
20210103,0.0,6.25,0.95
20210104,0.0,6.04,0.94
20210105,0.0,5.88,0.93
20210106,0.0,5.92,0.93
20210107,0.0,13.12,1.17
20210108,0.0,10.95,1.09
20210109,0.0,8.04,1.00
20210110,0.0,8.40,1.01
20210111,0.0,11.44,1.11
20210112,0.0,12.53,1.13
20210113,0.0,13.70,1.17
20210114,0.0,14.06,1.19
20210115,0.0,12.66,1.15
20210116,0.0,7.17,0.98
20210117,0.0,6.84,0.97
20210118,1.0,6.93,0.97
20210119,0.0,6.55,0.96
20210120,0.0,6.39,0.95
20210121,1.0,6.39,0.95
20210122,1.0,6.63,0.96
20210123,0.0,7.12,0.98
20210124,0.0,7.39,0.99
20210125,0.0,7.20,0.98
20210126,3.0,6.94,0.97
20210127,0.0,7.13,0.98
20210128,0.0,6.96,0.97
20210129,0.0,15.01,1.24
20210130,0.0,16.79,1.29
20210131,0.0,12.72,1.16
20210201,7.0,7.27,0.98
20210202,0.0,7.83,1.00
20210203,0.0,7.48,0.99
20210204,1.0,5.94,0.93
20210205,0.0,5.36,0.91
20210206,0.0,5.85,0.93
20210207,0.0,6.50,0.95
20210208,0.0,6.38,0.95
20210209,0.0,6.38,0.95
20210210,0.0,6.35,0.95
20210211,0.0,6.15,0.94
20210212,0.0,6.19,0.94
20210213,0.0,6.13,0.94
20210214,0.0,6.12,0.94
20210215,2.0,6.36,0.95
20210216,0.0,6.54,0.96
20210217,0.0,10.92,1.09
20210218,0.0,13.64,1.18
20210219,0.0,5.94,0.93
20210220,0.0,5.36,0.91
20210221,0.0,6.38,0.95
20210222,0.0,6.38,0.95
20210223,0.0,6.38,0.95
20210224,0.0,6.37,0.95
20210225,0.0,6.12,0.94
20210226,0.0,5.99,0.94
20210227,0.0,5.98,0.93
20210228,0.0,5.90,0.93
20210301,49.0,6.64,0.96
20210302,3.0,35.93,1.69
20210303,0.0,27.23,1.58
20210304,1.0,15.43,1.34
20210305,0.0,11.19,1.22
20210306,0.0,9.31,1.16
20210307,0.0,8.34,1.13
20210308,0.0,7.71,1.11
20210309,0.0,7.43,1.09
20210310,0.0,6.86,1.07
20210311,0.0,6.46,1.06
20210312,12.0,6.68,1.06
20210313,1.0,8.37,1.13
20210314,0.0,8.25,1.13
20210315,0.0,7.67,1.10
20210316,0.0,7.28,1.09
20210317,0.0,6.58,1.06
20210318,0.0,6.35,1.05
20210319,0.0,6.45,1.05
20210320,3.0,6.78,1.07
20210321,0.0,7.45,1.10
20210322,0.0,7.83,1.11
20210323,0.0,7.78,1.11
20210324,0.0,7.44,1.10
20210325,0.0,7.17,1.08
20210326,0.0,7.08,1.08
20210327,20.0,7.63,1.10
20210328,6.0,13.62,1.28
20210329,0.0,22.25,1.49
20210330,0.0,17.24,1.38
20210331,0.0,14.25,1.31
20210401,0.0,12.54,1.26
20210402,0.0,11.60,1.24
20210403,56.0,11.42,1.23
20210404,24.0,114.23,2.54
20210405,0.0,99.42,2.47
20210406,0.0,48.34,1.92
20210407,0.0,32.68,1.69
20210408,0.0,25.49,1.55
20210409,0.0,20.87,1.46
20210410,1.0,17.92,1.40
20210411,0.0,17.66,1.39
20210412,20.0,17.86,1.40
20210413,2.0,33.08,1.68
20210414,0.0,36.59,1.75
20210415,0.0,28.65,1.61
20210416,0.0,25.03,1.54
20210417,0.0,23.51,1.51
20210418,0.0,21.45,1.47
20210419,0.0,19.63,1.43
20210420,0.0,18.46,1.41
20210421,0.0,16.97,1.38
20210422,0.0,15.60,1.34
20210423,0.0,15.03,1.33
20210424,0.0,14.96,1.33
20210425,0.0,14.59,1.32
20210426,0.0,14.18,1.31
20210427,0.0,14.31,1.31
20210428,0.0,14.33,1.31
20210429,0.0,13.92,1.30
20210430,1.0,13.79,1.30
20210501,4.0,14.71,1.32
20210502,1.0,16.63,1.37
20210503,0.0,16.61,1.37
20210504,14.0,16.38,1.36
20210505,3.0,21.03,1.46
20210506,0.0,22.53,1.49
20210507,2.0,18.66,1.41
20210508,0.0,16.83,1.37
20210509,0.0,15.84,1.35
20210510,18.0,16.79,1.37
20210511,0.0,23.58,1.51
20210512,0.0,18.84,1.42
20210513,0.0,17.02,1.38
20210514,0.0,15.91,1.35
20210515,3.0,16.60,1.37
20210516,71.0,38.98,1.74
20210517,6.0,179.38,3.09
20210518,1.0,114.27,2.61
20210519,0.0,70.56,2.20
20210520,8.0,52.13,1.98
20210521,2.0,53.66,2.00
20210522,0.0,50.53,1.96
20210523,0.0,42.75,1.85
20210524,0.0,37.89,1.77
20210525,1.0,34.20,1.72
20210526,0.0,32.05,1.69
20210527,1.0,31.49,1.69
20210528,11.0,34.69,1.73
20210529,0.0,40.55,1.81
20210530,2.0,35.94,1.75
20210531,7.0,34.89,1.73
20210601,0.0,32.50,1.70
20210602,0.0,29.32,1.66
20210603,24.0,30.80,1.68
20210604,0.0,47.71,1.92
20210605,0.0,40.66,1.82
20210606,0.0,33.41,1.71
20210607,0.0,30.41,1.67
20210608,0.0,31.71,1.69
20210609,0.0,37.69,1.77
20210610,1.0,39.68,1.80
20210611,21.0,44.43,1.87
20210612,0.0,34.55,1.73
20210613,0.0,20.44,1.51
20210614,0.0,15.38,1.41
20210615,0.0,14.09,1.38
20210616,0.0,14.60,1.40
20210617,0.0,14.32,1.39
20210618,0.0,13.70,1.38
20210619,0.0,12.74,1.35
20210620,0.0,11.84,1.33
20210621,0.0,11.47,1.32
20210622,7.0,10.11,1.28
20210623,1.0,12.22,1.34
20210624,0.0,13.22,1.36
20210625,5.0,12.64,1.35
20210626,1.0,11.93,1.33
20210627,0.0,12.14,1.34
20210628,4.0,12.14,1.34
20210629,0.0,12.26,1.34
20210630,0.0,12.83,1.35
20210701,0.0,17.29,1.45
20210702,0.0,15.72,1.42
20210703,30.0,11.77,1.33
20210704,12.0,46.85,1.88
20210705,3.0,52.85,1.97
20210706,5.0,29.08,1.65
20210707,42.0,91.86,2.32
20210708,45.0,314.05,3.77
20210709,6.0,262.01,3.56
20210710,14.0,211.35,3.27
20210711,2.0,159.78,2.97
20210712,0.0,119.96,2.67
20210713,0.0,86.77,2.37
20210714,0.0,64.06,2.13
20210715,3.0,50.34,1.95
20210716,0.0,56.12,2.03
20210717,3.0,42.90,1.85
20210718,7.0,39.64,1.80
20210719,0.0,41.32,1.82
20210720,0.0,34.99,1.73
20210721,0.0,31.79,1.67
20210722,0.0,29.22,1.62
20210723,0.0,27.04,1.58
20210724,0.0,25.80,1.56
20210725,0.0,25.67,1.56
20210726,0.0,25.30,1.55
20210727,0.0,24.37,1.53
20210728,0.0,24.31,1.53
20210729,0.0,24.31,1.53
20210730,0.0,24.31,1.53
20210731,0.0,19.32,1.42
20210801,9.0,11.30,1.23
20210802,15.0,23.38,1.51
20210803,0.0,34.23,1.71
20210804,0.0,23.09,1.50
20210805,0.0,19.51,1.43
20210806,0.0,26.10,1.57
20210807,11.0,20.26,1.44
20210808,18.0,20.64,1.45
20210809,0.0,28.24,1.60
20210810,3.0,17.94,1.40
20210811,0.0,20.30,1.45
20210812,0.0,15.27,1.33
20210813,0.0,13.89,1.30
20210814,1.0,12.58,1.26
20210815,0.0,10.47,1.20
20210816,0.0,8.95,1.15
20210817,2.0,8.46,1.13
20210818,0.0,8.87,1.15
20210819,0.0,8.92,1.15
20210820,0.0,8.74,1.14
20210821,15.0,13.09,1.26
20210822,0.0,37.11,1.76
20210823,54.0,37.89,1.77
20210824,23.0,150.59,2.87
20210825,20.0,158.22,2.94
20210826,0.0,150.10,2.90
20210827,12.0,101.16,2.50
20210828,0.0,86.93,2.37
20210829,23.0,84.78,2.34
20210830,0.0,80.61,2.30
20210831,6.0,59.71,2.07
20210901,56.0,213.84,3.05
20210902,0.0,370.58,4.00
20210903,0.0,152.58,2.91
20210904,0.0,106.00,2.55
20210905,0.0,86.19,2.36
20210906,1.0,75.82,2.26
20210907,25.0,85.82,2.36
20210908,0.0,101.12,2.50
20210909,0.0,79.38,2.30
20210910,0.0,70.11,2.20
20210911,0.0,52.96,1.99
20210912,0.0,41.35,1.83
20210913,0.0,37.48,1.77
20210914,0.0,36.19,1.75
20210915,0.0,34.73,1.72
20210916,0.0,32.77,1.69
20210917,32.0,40.79,1.81
20210918,0.0,45.95,1.89
20210919,0.0,35.95,1.74
20210920,0.0,32.53,1.68
20210921,9.0,32.96,1.69
20210922,4.0,27.94,1.60
20210923,0.0,20.88,1.46
20210924,0.0,16.92,1.37
20210925,0.0,15.30,1.34
20210926,0.0,14.46,1.31
20210927,0.0,13.75,1.30
20210928,1.0,13.36,1.29
20210929,28.0,15.61,1.34
20210930,0.0,27.82,1.60
20211001,0.0,21.80,1.48
20211002,0.0,16.61,1.37
20211003,0.0,14.17,1.31
20211004,0.0,12.43,1.26
20211005,1.0,11.59,1.24
20211006,0.0,11.03,1.22
20211007,0.0,10.64,1.21
20211008,0.0,11.91,1.24
20211009,0.0,12.36,1.26
20211010,0.0,10.71,1.21
20211011,18.0,10.75,1.21
20211012,4.0,15.89,1.35
20211013,0.0,14.75,1.32
20211014,0.0,13.40,1.29
20211015,12.0,12.09,1.25
20211016,11.0,22.00,1.48
20211017,0.0,24.25,1.53
20211018,0.0,17.83,1.39
20211019,0.0,14.93,1.33
20211020,0.0,13.75,1.30
20211021,0.0,13.37,1.29
20211022,0.0,12.81,1.27
20211023,0.0,12.38,1.26
20211024,0.0,11.80,1.24
20211025,0.0,11.31,1.23
20211026,0.0,10.79,1.21
20211027,0.0,10.36,1.20
20211028,0.0,9.96,1.18
20211029,0.0,10.03,1.19
20211030,0.0,10.13,1.19
20211031,0.0,10.15,1.19
20211101,0.0,10.43,1.20
20211102,0.0,11.24,1.22
20211103,0.0,12.99,1.28
20211104,0.0,13.17,1.28
20211105,0.0,13.31,1.28
20211106,0.0,13.40,1.29
20211107,0.0,13.49,1.29
20211108,20.0,15.16,1.33
20211109,0.0,19.24,1.45
20211110,0.0,14.50,1.39
20211111,0.0,12.68,1.35
20211112,0.0,11.86,1.33
20211113,0.0,11.46,1.32
20211114,0.0,11.03,1.31
20211115,0.0,10.63,1.30
20211116,0.0,10.41,1.29
20211117,0.0,10.33,1.29
20211118,0.0,10.08,1.28
20211119,0.0,10.13,1.28
20211120,0.0,9.91,1.28
20211121,0.0,10.01,1.28
20211122,0.0,10.00,1.28
20211123,0.0,10.53,1.29
20211124,0.0,10.50,1.29
20211125,0.0,10.87,1.30
20211126,0.0,11.23,1.31
20211127,0.0,11.37,1.32
20211128,0.0,11.06,1.31
20211129,0.0,10.65,1.30
20211130,16.0,11.46,1.32
20211201,0.0,14.74,1.40
20211202,0.0,13.30,1.37
20211203,0.0,11.69,1.33
20211204,0.0,11.00,1.31
20211205,0.0,10.56,1.30
20211206,0.0,10.36,1.29
20211207,0.0,10.41,1.29
20211208,0.0,10.35,1.29
20211209,0.0,10.20,1.29
20211210,0.0,10.33,1.29
20211211,0.0,10.47,1.29
20211212,0.0,10.57,1.30
20211213,0.0,10.38,1.29
20211214,0.0,10.32,1.29
20211215,0.0,10.38,1.29
20211216,0.0,10.11,1.28
20211217,0.0,9.70,1.27
20211218,0.0,9.58,1.27
20211219,0.0,9.65,1.27
20211220,0.0,9.98,1.28
20211221,0.0,9.98,1.28
20211222,0.0,9.98,1.28
20211223,0.0,9.89,1.28
20211224,0.0,10.07,1.28
20211225,0.0,10.04,1.28
20211226,0.0,27.78,1.60
20211227,0.0,32.32,1.70
20211228,0.0,26.50,1.59
20211229,0.0,9.79,1.27
20211230,0.0,9.61,1.27
20211231,0.0,9.51,1.27
20220101,0.0,7.35,1.26
20220102,0.0,7.19,1.26
20220103,0.0,7.12,1.26
20220104,0.0,7.16,1.26
20220105,0.0,7.17,1.26
20220106,0.0,7.21,1.26
20220107,0.0,7.20,1.26
20220108,0.0,7.06,1.26
20220109,0.0,7.20,1.26
20220110,0.0,7.25,1.26
20220111,0.0,7.48,1.27
20220112,0.0,7.29,1.26
20220113,0.0,7.39,1.27
20220114,0.0,7.22,1.26
20220115,0.0,7.39,1.27
20220116,0.0,7.17,1.26
20220117,0.0,7.17,1.26
20220118,0.0,7.36,1.26
20220119,0.0,7.35,1.26
20220120,0.0,7.40,1.27
20220121,0.0,7.29,1.26
20220122,0.0,7.11,1.26
20220123,0.0,7.26,1.26
20220124,0.0,7.46,1.27
20220125,0.0,7.54,1.27
20220126,0.0,7.68,1.27
20220127,0.0,7.67,1.27
20220128,0.0,7.63,1.27
20220129,0.0,7.50,1.27
20220130,0.0,7.37,1.27
20220131,0.0,7.33,1.26
20220201,0.0,7.37,1.27
20220202,0.0,7.71,1.28
20220203,0.0,7.83,1.28
20220204,0.0,7.61,1.27
20220205,0.0,7.43,1.27
20220206,0.0,7.44,1.27
20220207,0.0,7.36,1.26
20220208,0.0,7.44,1.27
20220209,0.0,7.45,1.27
20220210,0.0,7.52,1.27
20220211,0.0,7.50,1.27
20220212,0.0,7.52,1.27
20220213,0.0,7.32,1.26
20220214,0.0,7.49,1.27
20220215,0.0,7.18,1.26
20220216,0.0,7.24,1.26
20220217,0.0,7.51,1.27
20220218,0.0,7.63,1.27
20220219,0.0,7.53,1.27
20220220,0.0,7.47,1.27
20220221,0.0,7.40,1.27
20220222,0.0,7.12,1.26
20220223,0.0,5.57,1.20
20220224,0.0,4.60,1.17
20220225,0.0,4.26,1.15
20220226,0.0,4.10,1.15
20220227,0.0,3.94,1.14
20220228,0.0,3.97,1.14
20220301,0.0,3.93,1.14
20220302,0.0,3.92,1.14
20220303,0.0,3.91,1.14
20220304,0.0,3.94,1.14
20220305,0.0,3.68,1.13
20220306,0.0,3.68,1.13
20220307,0.0,3.73,1.13
20220308,0.0,3.77,1.13
20220309,0.0,3.75,1.13
20220310,0.0,3.82,1.14
20220311,0.0,3.87,1.14
20220312,0.0,3.84,1.14
20220313,40.0,6.11,1.21
20220314,3.0,19.68,1.55
20220315,0.0,15.19,1.46
20220316,0.0,10.23,1.35
20220317,6.0,8.33,1.29
20220318,5.0,8.90,1.31
20220319,10.0,11.44,1.38
20220320,0.0,15.09,1.46
20220321,0.0,12.81,1.41
20220322,0.0,10.57,1.35
20220323,0.0,9.19,1.32
20220324,0.0,8.83,1.31
20220325,10.0,8.50,1.30
20220326,26.0,36.35,1.80
20220327,0.0,64.78,2.24
20220328,0.0,39.13,1.88
20220329,0.0,27.74,1.69
20220330,0.0,20.25,1.56
20220331,2.0,16.98,1.50
20220401,0.0,15.39,1.47
20220402,0.0,13.70,1.43
20220403,0.0,12.53,1.40
20220404,0.0,12.07,1.39
20220405,0.0,11.43,1.38
20220406,0.0,10.68,1.36
20220407,0.0,9.71,1.33
20220408,0.0,9.48,1.33
20220409,0.0,9.13,1.32
20220410,0.0,8.73,1.31
20220411,0.0,8.43,1.30
20220412,0.0,7.58,1.27
20220413,11.0,7.02,1.25
20220414,4.0,8.29,1.29
20220415,0.0,8.71,1.30
20220416,0.0,7.63,1.27
20220417,0.0,6.96,1.25
20220418,0.0,6.45,1.24
20220419,0.0,6.48,1.24
20220420,0.0,6.15,1.23
20220421,0.0,5.88,1.22
20220422,0.0,5.48,1.20
20220423,0.0,5.16,1.19
20220424,0.0,5.37,1.20
20220425,0.0,5.33,1.20
20220426,20.0,7.81,1.28
20220427,0.0,10.15,1.34
20220428,0.0,8.75,1.31
20220429,7.0,7.02,1.25
20220430,0.0,11.48,1.37
20220501,0.0,20.80,1.57
20220502,0.0,20.98,1.57
20220503,0.0,19.91,1.55
20220504,0.0,18.43,1.53
20220505,0.0,17.78,1.51
20220506,0.0,16.94,1.50
20220507,0.0,16.40,1.49
20220508,0.0,15.72,1.47
20220509,1.0,15.60,1.47
20220510,0.0,16.05,1.48
20220511,0.0,16.07,1.48
20220512,0.0,15.78,1.47
20220513,4.0,16.48,1.49
20220514,0.0,19.07,1.54
20220515,0.0,18.87,1.54
20220516,0.0,19.34,1.54
20220517,0.0,19.29,1.54
20220518,0.0,18.76,1.53
20220519,0.0,18.56,1.53
20220520,0.0,18.60,1.53
20220521,0.0,17.99,1.52
20220522,0.0,17.71,1.51
20220523,0.0,16.91,1.50
20220524,0.0,16.52,1.49
20220525,0.0,16.71,1.49
20220526,0.0,17.93,1.52
20220527,0.0,18.15,1.52
20220528,0.0,16.98,1.50
20220529,0.0,16.21,1.48
20220530,0.0,15.99,1.48
20220531,0.0,15.63,1.47
20220601,0.0,14.72,1.45
20220602,0.0,13.84,1.43
20220603,0.0,13.73,1.43
20220604,0.0,11.98,1.39
20220605,14.0,9.70,1.33
20220606,1.0,11.14,1.37
20220607,0.0,10.55,1.35
20220608,0.0,13.08,1.42
20220609,0.0,11.02,1.36
20220610,0.0,7.42,1.27
20220611,0.0,6.13,1.22
20220612,0.0,5.96,1.22
20220613,0.0,5.43,1.20
20220614,6.0,6.30,1.23
20220615,8.0,7.98,1.28
20220616,0.0,8.21,1.29
20220617,0.0,6.40,1.23
20220618,0.0,6.16,1.23
20220619,0.0,6.40,1.23
20220620,0.0,5.94,1.22
20220621,0.0,5.83,1.21
20220622,0.0,6.00,1.22
20220623,8.0,6.90,1.25
20220624,15.0,13.79,1.42
20220625,0.0,15.28,1.46
20220626,0.0,11.68,1.38
20220627,10.0,9.40,1.32
20220628,0.0,16.77,1.47
20220629,0.0,23.80,1.62
20220630,1.0,14.28,1.44
20220701,0.0,18.19,1.52
20220702,0.0,18.24,1.52
20220703,0.0,12.04,1.39
20220704,0.0,9.02,1.31
20220705,0.0,9.44,1.32
20220706,0.0,9.13,1.32
20220707,0.0,8.99,1.31
20220708,1.0,9.28,1.32
20220709,0.0,8.57,1.30
20220710,27.0,7.58,1.27
20220711,10.0,20.49,1.62
20220712,0.0,13.99,1.53
20220713,27.0,10.53,1.45
20220714,0.0,58.96,2.14
20220715,0.0,65.60,2.26
20220716,0.0,30.02,1.82
20220717,0.0,19.60,1.65
20220718,12.0,14.73,1.55
20220719,0.0,14.35,1.54
20220720,0.0,11.53,1.47
20220721,21.0,13.38,1.51
20220722,0.0,20.00,1.66
20220723,3.0,19.56,1.65
20220724,13.0,21.94,1.69
20220725,0.0,31.06,1.84
20220726,0.0,24.30,1.73
20220727,0.0,17.33,1.60
20220728,0.0,12.79,1.50
20220729,0.0,10.88,1.45
20220730,0.0,9.82,1.43
20220731,7.0,10.28,1.44
20220801,1.0,13.03,1.51
20220802,12.0,16.33,1.58
20220803,0.0,20.63,1.67
20220804,0.0,16.77,1.59
20220805,0.0,15.25,1.56
20220806,0.0,12.94,1.51
20220807,0.0,12.14,1.49
20220808,0.0,10.73,1.45
20220809,5.0,11.43,1.47
20220810,49.0,25.65,1.72
20220811,30.0,181.97,3.24
20220812,1.0,248.97,3.68
20220813,10.0,124.27,2.84
20220814,11.0,109.09,2.71
20220815,0.0,86.94,2.50
20220816,11.0,81.71,2.44
20220817,6.0,67.22,2.28
20220818,0.0,54.09,2.11
20220819,0.0,48.03,2.02
20220820,16.0,77.48,2.34
20220821,0.0,144.10,2.99
20220822,0.0,75.19,2.37
20220823,5.0,58.50,2.17
20220824,1.0,51.62,2.08
20220825,0.0,44.63,1.97
20220826,0.0,39.52,1.89
20220827,0.0,36.81,1.85
20220828,0.0,34.33,1.80
20220829,3.0,32.86,1.78
20220830,39.0,36.12,1.83
20220831,25.0,122.61,2.79
20220901,0.0,131.59,2.90
20220902,0.0,81.41,2.44
20220903,0.0,65.09,2.25
20220904,0.0,58.35,2.17
20220905,14.0,66.82,2.27
20220906,14.0,134.44,2.91
20220907,0.0,162.10,3.14
20220908,0.0,88.87,2.51
20220909,0.0,61.10,2.20
20220910,0.0,50.41,2.06
20220911,0.0,44.60,1.97
20220912,0.0,40.42,1.91
20220913,0.0,36.86,1.85
20220914,0.0,35.00,1.82
20220915,0.0,31.55,1.75
20220916,0.0,31.21,1.75
20220917,0.0,29.70,1.72
20220918,0.0,28.23,1.69
20220919,0.0,28.00,1.69
20220920,0.0,22.95,1.58
20220921,0.0,15.73,1.41
20220922,0.0,12.97,1.33
20220923,0.0,12.30,1.31
20220924,0.0,11.29,1.28
20220925,0.0,10.51,1.26
20220926,0.0,10.18,1.25
20220927,0.0,10.08,1.24
20220928,0.0,9.86,1.24
20220929,0.0,10.21,1.25
20220930,0.0,10.16,1.25
20221001,0.0,11.77,1.29
20221002,2.0,16.16,1.42
20221003,5.0,17.27,1.45
20221004,37.0,28.31,1.68
20221005,0.0,34.43,1.80
20221006,1.0,19.38,1.51
20221007,1.0,12.90,1.38
20221008,0.0,9.81,1.31
20221009,1.0,8.59,1.27
20221010,0.0,8.03,1.26
20221011,0.0,7.81,1.25
20221012,0.0,7.81,1.25
20221013,0.0,7.36,1.24
20221014,0.0,7.02,1.23
20221015,0.0,6.68,1.21
20221016,0.0,6.42,1.21
20221017,0.0,6.25,1.20
20221018,0.0,6.08,1.19
20221019,0.0,5.91,1.19
20221020,0.0,5.68,1.18
20221021,0.0,5.60,1.18
20221022,0.0,5.41,1.17
20221023,0.0,5.41,1.17
20221024,0.0,5.21,1.16
20221025,0.0,4.97,1.15
20221026,0.0,4.88,1.15
20221027,0.0,4.88,1.15
20221028,0.0,4.79,1.15
20221029,0.0,4.80,1.15
20221030,0.0,4.63,1.14
20221031,0.0,4.77,1.15
20221101,0.0,4.60,1.14
20221102,0.0,4.63,1.14
20221103,0.0,6.54,1.21
20221104,0.0,7.55,1.24
20221105,0.0,7.48,1.24
20221106,0.0,7.40,1.24
20221107,0.0,7.48,1.24
20221108,0.0,7.48,1.24
20221109,0.0,7.48,1.24
20221110,0.0,7.48,1.24
20221111,0.0,7.48,1.24
20221112,0.0,7.80,1.25
20221113,8.0,8.43,1.27
20221114,0.0,11.81,1.36
20221115,1.0,10.46,1.32
20221116,0.0,9.19,1.29
20221117,0.0,8.61,1.27
20221118,0.0,8.37,1.27
20221119,0.0,8.14,1.26
20221120,0.0,8.14,1.26
20221121,0.0,8.14,1.26
20221122,1.0,8.10,1.26
20221123,4.0,8.61,1.27
20221124,0.0,8.68,1.28
20221125,0.0,8.64,1.27
20221126,0.0,8.71,1.28
20221127,0.0,8.69,1.28
20221128,9.0,8.29,1.26
20221129,14.0,13.25,1.39
20221130,0.0,16.54,1.46
20221201,0.0,12.74,1.38
20221202,0.0,10.26,1.32
20221203,0.0,7.58,1.24
20221204,0.0,6.60,1.21
20221205,0.0,6.09,1.19
20221206,0.0,5.93,1.19
20221207,0.0,5.73,1.18
20221208,0.0,5.75,1.18
20221209,0.0,6.04,1.19
20221210,0.0,7.20,1.23
20221211,0.0,7.96,1.25
20221212,0.0,8.49,1.27
20221213,1.0,8.84,1.28
20221214,0.0,8.90,1.28
20221215,0.0,9.05,1.29
20221216,0.0,8.84,1.28
20221217,0.0,8.84,1.28
20221218,0.0,8.77,1.28
20221219,0.0,8.80,1.28
20221220,0.0,8.27,1.26
20221221,4.0,7.12,1.23
20221222,0.0,6.82,1.22
20221223,0.0,14.72,1.41
20221224,0.0,16.65,1.46
20221225,0.0,19.27,1.51
20221226,0.0,19.00,1.50
20221227,0.0,17.15,1.47
20221228,0.0,12.97,1.37
20221229,0.0,6.44,1.21
20221230,0.0,6.20,1.20
20221231,0.0,6.37,1.20
20230101,0.0,5.80,1.20
20230102,0.0,5.74,1.20
20230103,0.0,5.94,1.21
20230104,0.0,5.94,1.21
20230105,0.0,5.81,1.20
20230106,0.0,5.79,1.20
20230107,2.0,5.69,1.20
20230108,0.0,5.68,1.20
20230109,0.0,5.71,1.20
20230110,0.0,5.55,1.19
20230111,0.0,5.61,1.19
20230112,0.0,5.63,1.19
20230113,18.0,6.54,1.23
20230114,0.0,10.82,1.37
20230115,3.0,9.87,1.34
20230116,0.0,9.41,1.33
20230117,0.0,8.64,1.30
20230118,0.0,7.62,1.28
20230119,0.0,7.07,1.26
20230120,0.0,6.66,1.25
20230121,0.0,6.30,1.24
20230122,0.0,6.08,1.23
20230123,0.0,5.95,1.23
20230124,0.0,5.73,1.22
20230125,0.0,11.69,1.40
20230126,0.0,14.04,1.47
20230127,0.0,14.05,1.47
20230128,0.0,12.70,1.43
20230129,0.0,11.76,1.40
20230130,0.0,12.74,1.43
20230131,0.0,11.79,1.40
20230201,0.0,8.44,1.30
20230202,0.0,5.42,1.21
20230203,0.0,5.31,1.21
20230204,0.0,5.92,1.23
20230205,0.0,11.27,1.39
20230206,0.0,13.24,1.44
20230207,0.0,11.27,1.39
20230208,0.0,8.07,1.29
20230209,0.0,7.22,1.27
20230210,4.0,7.37,1.27
20230211,0.0,7.84,1.28
20230212,0.0,7.43,1.27
20230213,0.0,7.11,1.26
20230214,0.0,6.85,1.26
20230215,0.0,6.67,1.25
20230216,0.0,6.32,1.24
20230217,0.0,6.21,1.24
20230218,0.0,6.26,1.24
20230219,0.0,6.19,1.24
20230220,0.0,5.99,1.23
20230221,0.0,5.91,1.23
20230222,0.0,5.75,1.22
20230223,0.0,5.63,1.22
20230224,0.0,5.68,1.22
20230225,0.0,5.96,1.23
20230226,0.0,6.01,1.23
20230227,0.0,5.99,1.23
20230228,0.0,5.89,1.23
20230301,0.0,5.87,1.23
20230302,0.0,5.37,1.21
20230303,0.0,5.56,1.22
20230304,0.0,5.58,1.22
20230305,0.0,5.73,1.22
20230306,0.0,5.77,1.22
20230307,0.0,5.87,1.23
20230308,0.0,5.75,1.22
20230309,0.0,5.64,1.22
20230310,0.0,5.53,1.22
20230311,0.0,5.54,1.22
20230312,3.0,5.65,1.22
20230313,0.0,5.77,1.22
20230314,0.0,6.00,1.23
20230315,0.0,5.77,1.22
20230316,0.0,5.64,1.22
20230317,0.0,5.51,1.21
20230318,0.0,5.40,1.21
20230319,0.0,5.37,1.21
20230320,0.0,5.28,1.21
20230321,0.0,5.23,1.21
20230322,0.0,5.17,1.20
20230323,20.0,6.26,1.24
20230324,0.0,9.17,1.32
20230325,1.0,8.99,1.32
20230326,0.0,7.68,1.28
20230327,0.0,6.86,1.26
20230328,0.0,6.30,1.24
20230329,0.0,5.81,1.22
20230330,0.0,5.88,1.23
20230331,0.0,5.95,1.23
20230401,0.0,6.00,1.23
20230402,0.0,5.81,1.22
20230403,0.0,5.63,1.22
